"Fuel.Type.Code","Latitude","Longitude"
"ELEC",32.7781,-96.7648
"ELEC",33.6474856,-117.8369474
"ELEC",38.5781621,-121.4936547
"ELEC",42.7684892,-84.5678168
"ELEC",47.70809,-122.3215847
"ELEC",36.98059,-122.003104
"ELEC",42.0411755,-87.8877987
"ELEC",33.7804854,-84.3984458
"ELEC",33.7774048,-84.3983036
"ELEC",33.7744298,-84.4013499
"ELEC",33.7710083,-84.3935193
"ELEC",33.7746873,-84.4003441
"ELEC",29.5521071,-98.6714871
"ELEC",40.3093879,-111.7305586
"ELEC",33.5751479,-85.0970986
"ELEC",39.275264,-84.365653
"ELEC",37.625021,-122.127497
"ELEC",26.138652,-80.110014
"ELEC",21.3910355,-157.7397468
"ELEC",33.9189978,-84.3621718
"ELEC",26.7209362,-80.0889683
"ELEC",40.717195,-73.991658
"ELEC",37.441665,-122.1716
"ELEC",38.8998373,-77.0071072
"ELEC",33.8372753,-84.3804698
"ELEC",25.772545,-80.1883265
"ELEC",34.6147818,-120.1956862
"ELEC",33.3599649,-86.7820445
"ELEC",25.7649602,-80.24966
"ELEC",42.354934,-71.104633
"ELEC",42.3613967,-71.0946969
"ELEC",36.9935857,-122.0183873
"ELEC",36.3358252,-97.9023694
"ELEC",27.2702404,-82.4673664
"ELEC",40.6544761,-95.8577938
"ELEC",40.4975365,-88.9507098
"ELEC",47.6154995,-122.1988507
"ELEC",33.6625533,-117.7568472
"ELEC",33.9191199,-118.3897307
"ELEC",41.6771741,-72.8411522
"ELEC",33.3021542,-111.9753392
"ELEC",37.7676107,-121.9638044
"ELEC",30.2884999,-97.742343
"ELEC",39.3988903,-76.6011522
"ELEC",41.9535011,-70.6853443
"ELEC",34.0524816,-117.81322
"ELEC",33.7327386,-117.8504117
"ELEC",33.9826183,-117.635723
"ELEC",34.050472,-117.814075
"ELEC",34.052178,-118.078675
"ELEC",34.099061,-117.935372
"ELEC",34.124786,-117.932067
"ELEC",39.7496404,-104.9988771
"ELEC",38.536855,-76.584724
"ELEC",33.0740841,-96.8695503
"ELEC",37.3240615,-121.9779277
"ELEC",34.008945,-118.491261
"ELEC",32.794758,-96.803098
"ELEC",38.336064,-76.465249
"ELEC",33.4683271,-111.7243363
"ELEC",47.583126,-122.128251
"ELEC",45.5440696,-122.4667659
"ELEC",47.2781732,-122.2432381
"ELEC",33.7444888,-118.0364456
"ELEC",47.0867837,-122.34744
"ELEC",47.0894135,-122.3472254
"ELEC",47.2818056,-122.2449266
"ELEC",41.7184392,-71.4791152
"ELEC",39.1255188,-77.2428589
"ELEC",32.959656,-117.201469
"ELEC",33.6627204,-117.8650181
"ELEC",37.7665465,-122.4100525
"ELEC",38.8926815,-77.0131214
"ELEC",37.7915441,-122.4221102
"ELEC",37.7814995,-122.3912756
"ELEC",37.7819286,-122.4041764
"ELEC",25.8859405,-80.1322453
"ELEC",41.8915069,-87.6150303
"ELEC",41.0457112,-73.5419874
"ELEC",25.8813229,-80.1227819
"ELEC",39.3003743,-76.5897116
"ELEC",37.3345277,-121.8909797
"ELEC",43.5742293,-84.770737
"ELEC",38.8050663,-77.1321847
"ELEC",34.6773549,-82.840203
"ELEC",37.3415283,-121.9791985
"ELEC",37.8718178,-122.2527202
"ELEC",37.8733309,-122.2548749
"ELEC",40.733347,-73.858012
"ELEC",35.909462,-79.071212
"ELEC",28.3876878,-80.756049
"ELEC",40.7676182,-111.8915585
"ELEC",30.3896526,-97.7250356
"ELEC",34.8196401,-92.2767486
"ELEC",37.8213192,-122.000701
"ELEC",34.1726298,-118.7560917
"ELEC",33.2997701,-111.9743455
"ELEC",39.0991496,-94.5835639
"ELEC",34.152398,-118.3379455
"ELEC",38.897605,-77.072521
"ELEC",34.0585091,-84.3278728
"ELEC",35.630596,-82.552083
"ELEC",43.5637964,-116.252471
"ELEC",43.619523,-116.209552
"ELEC",43.606094,-116.3181258
"ELEC",29.68955,-82.3951
"ELEC",30.72199,-81.547855
"ELEC",40.8961323,-85.5138428
"ELEC",48.093634,-122.813252
"ELEC",48.1026837,-122.802271
"ELEC",48.1028604,-122.8004653
"ELEC",48.1030609,-122.794143
"ELEC",48.1128582,-122.7606292
"ELEC",48.11612,-122.751489
"ELEC",38.783418,-77.739009
"ELEC",38.8998373,-77.0071072
"ELEC",38.9159761,-76.9839204
"ELEC",37.4235303,-122.1710513
"ELEC",37.7801255,-122.4041901
"ELEC",37.7801255,-122.4041901
"ELEC",47.585655,-122.147284
"ELEC",33.865823,-84.4703651
"ELEC",33.8658252,-84.4703168
"ELEC",33.6907403,-117.888973
"ELEC",38.750344,-90.1009202
"ELEC",40.9088909,-97.0983448
"ELEC",39.7468486,-104.8948523
"ELEC",37.4534228,-113.2253413
"ELEC",37.199965,-112.986096
"ELEC",30.0243982,-90.0684455
"ELEC",34.092699,-118.1352219
"ELEC",33.024011,-97.272872
"ELEC",37.216389,-112.98078
"ELEC",37.211715,-112.989644
"ELEC",37.805546,-122.273068
"ELEC",39.755169,-105.2201293
"ELEC",33.9256292,-84.5742367
"ELEC",26.1369101,-80.1265642
"ELEC",45.531608,-122.667285
"ELEC",35.3025526,-120.6634882
"ELEC",35.2983562,-120.657602
"ELEC",30.3054541,-97.702666
"ELEC",30.3074377,-97.7064415
"ELEC",37.7849718,-122.4404103
"ELEC",31.890965,-106.409169
"ELEC",31.798056,-106.394744
"ELEC",31.81458,-106.526118
"ELEC",31.842613,-106.548346
"ELEC",31.767008,-106.444747
"ELEC",31.69292,-106.328354
"ELEC",46.131351,-122.935973
"ELEC",42.1149735,-86.4666033
"ELEC",39.7565853,-105.0009206
"ELEC",33.8403584,-84.6112737
"ELEC",33.9631847,-84.4235447
"ELEC",25.7765508,-80.1944294
"ELEC",29.7905,-95.3879
"ELEC",45.56559,-122.894732
"ELEC",45.479807,-122.858369
"ELEC",34.0923214,-118.1352246
"ELEC",34.0925524,-118.1352407
"ELEC",41.8789058,-87.6345397
"ELEC",37.7914559,-122.4017333
"ELEC",44.5662651,-123.283844
"ELEC",35.570232,-82.5553358
"ELEC",33.6510603,-117.7457549
"ELEC",40.5559661,-105.0979855
"ELEC",39.4604632,-123.8066111
"ELEC",40.4920518,-106.8409957
"ELEC",43.644261,-72.339955
"ELEC",43.583933,-72.969967
"ELEC",43.608441,-72.979564
"ELEC",44.468406,-73.18245
"ELEC",43.637856,-72.397632
"ELEC",33.5857641,-111.7935598
"ELEC",37.4235393,-122.1711086
"ELEC",37.4188843,-122.1814117
"ELEC",37.4187698,-122.1815186
"ELEC",39.4028461,-118.725293
"ELEC",26.962814,-82.3621444
"ELEC",26.9611411,-82.359371
"ELEC",47.6288934,-122.3427415
"ELEC",33.7967718,-84.3096225
"ELEC",38.465788,-78.852888
"ELEC",21.98252,-159.3653348
"ELEC",33.450052,-112.064103
"ELEC",33.447637,-112.066308
"ELEC",33.43475,-112.00644
"ELEC",33.435463,-112.006989
"ELEC",42.3514247,-71.0432576
"ELEC",38.3316178,-122.6915704
"ELEC",39.0766422,-77.1391419
"ELEC",38.9140378,-94.6727584
"ELEC",38.9140378,-94.6727584
"ELEC",38.8827703,-94.6727122
"ELEC",37.8217348,-122.3245558
"ELEC",38.9243559,-94.6578154
"ELEC",42.02605,-87.7563796
"ELEC",34.0630678,-84.2902897
"ELEC",33.6420565,-117.8444272
"ELEC",47.611811,-122.186751
"ELEC",40.0183957,-105.2621248
"ELEC",39.0984845,-77.1796859
"ELEC",36.1763809,-86.754883
"ELEC",45.4302556,-122.6451064
"ELEC",34.7494761,-92.4068334
"ELEC",41.8964451,-87.6232502
"ELEC",41.4821573,-87.6799035
"ELEC",34.0606698,-84.2858524
"ELEC",34.0650029,-84.2895398
"ELEC",42.6861501,-71.1214994
"ELEC",35.586162,-78.79956
"ELEC",38.6259463,-122.8767151
"ELEC",42.3472713,-71.0825965
"ELEC",29.6784236,-82.3207774
"ELEC",36.0925104,-115.1768139
"ELEC",41.3092932,-72.3830919
"ELEC",33.5971782,-84.3268334
"ELEC",39.326573,-120.212929
"ELEC",47.6250925,-117.5395602
"ELEC",35.685593,-83.536437
"ELEC",35.512876,-83.306086
"ELEC",37.7605343,-121.4589253
"ELEC",36.8080276,-119.7773305
"ELEC",40.6556167,-73.5960046
"ELEC",34.0272208,-118.5142958
"ELEC",33.9317483,-116.9459506
"ELEC",39.3088783,-76.6255985
"ELEC",39.310547,-76.618941
"ELEC",39.3026065,-76.6175929
"ELEC",39.3024697,-76.6167057
"ELEC",37.683088,-121.898882
"ELEC",37.3818549,-122.0015949
"ELEC",47.7160663,-122.1796135
"ELEC",33.6093738,-117.8795914
"ELEC",38.9471256,-77.341325
"ELEC",40.0281216,-105.2422489
"ELEC",40.0285291,-105.2426392
"ELEC",30.4586826,-84.3555716
"ELEC",39.768925,-94.8008832
"ELEC",34.1703378,-118.1857065
"ELEC",34.0508366,-118.2593009
"ELEC",37.4810289,-122.1543292
"ELEC",35.581498,-78.770625
"ELEC",41.8809896,-87.6360275
"ELEC",35.834444,-78.689644
"ELEC",33.6787668,-117.8517425
"ELEC",34.06694,-117.273619
"ELEC",37.4327161,-122.0972493
"ELEC",44.6676422,-74.9804896
"ELEC",40.130208,-75.282637
"ELEC",36.8888128,-121.4017021
"ELEC",30.2645717,-97.7434046
"ELEC",41.3424051,-94.0145982
"ELEC",34.0525414,-118.2529661
"ELEC",37.2685448,-121.9547803
"ELEC",39.765232,-74.975845
"ELEC",38.9580643,-77.3590161
"ELEC",39.1102166,-77.1818813
"ELEC",40.8826445,-123.9919286
"ELEC",33.7880601,-84.3859082
"ELEC",33.1933397,-117.2580469
"ELEC",37.7256191,-122.1555883
"ELEC",37.7149991,-122.1939881
"ELEC",41.6928473,-71.1482666
"ELEC",47.6249212,-122.5193398
"ELEC",35.9926581,-78.9059994
"ELEC",34.1469543,-118.1388707
"ELEC",38.9005928,-77.0481644
"ELEC",41.3341681,-72.0764107
"ELEC",37.7149299,-122.2135514
"ELEC",37.5311975,-122.3373583
"ELEC",37.5350511,-122.335123
"ELEC",41.1453687,-104.8721454
"ELEC",33.73317,-116.3895972
"ELEC",41.8937953,-87.6207713
"ELEC",41.2832367,-72.6798002
"ELEC",41.893991,-87.620784
"ELEC",34.241917,-118.532194
"ELEC",34.242856,-118.532897
"ELEC",34.237626,-118.524479
"ELEC",34.237474,-118.526461
"ELEC",39.914342,-86.109639
"ELEC",37.791545,-122.412623
"ELEC",47.65753,-122.206519
"ELEC",42.2159024,-70.9650878
"ELEC",42.7126849,-73.811791
"ELEC",25.8036124,-80.3690503
"ELEC",42.0472788,-87.6831544
"ELEC",35.809392,-83.982232
"ELEC",33.6212935,-117.8766459
"ELEC",33.6212991,-117.8767023
"ELEC",33.6211829,-117.8765923
"ELEC",42.3524592,-71.1175058
"ELEC",42.3537083,-71.1223248
"ELEC",34.0629484,-117.3218929
"ELEC",42.353325,-71.0527613
"ELEC",40.5915198,-73.6107153
"ELEC",32.1343203,-81.2433877
"ELEC",32.133933,-81.2415841
"ELEC",41.956789,-70.7149872
"ELEC",41.538777,-72.782625
"ELEC",41.362333,-72.117344
"ELEC",33.9272299,-84.3487101
"ELEC",32.7154026,-117.1580483
"ELEC",34.6718021,-82.834558
"ELEC",33.7742759,-84.2998158
"ELEC",33.7736523,-84.2373796
"ELEC",33.800454,-84.218953
"ELEC",42.4144916,-90.4289067
"ELEC",39.065711,-77.1592299
"ELEC",39.7562931,-105.2207777
"ELEC",41.1770457,-73.1913505
"ELEC",41.095508,-85.11019
"ELEC",45.5673077,-93.2312024
"ELEC",33.9249633,-84.5739191
"ELEC",35.816201,-78.611464
"ELEC",43.0188463,-87.912771
"ELEC",38.016582,-121.8154831
"ELEC",35.6149447,-82.5663891
"ELEC",35.5292215,-82.6030212
"ELEC",33.447942,-112.0704092
"ELEC",45.511087,-122.682958
"ELEC",38.97997,-77.099264
"ELEC",33.8222492,-84.3164112
"ELEC",42.0184064,-88.3234528
"ELEC",37.6628724,-122.121474
"ELEC",38.9106537,-77.2224941
"ELEC",38.85643,-77.2279477
"ELEC",40.8767575,-72.7003114
"ELEC",42.3810402,-122.8570121
"ELEC",38.4367803,-122.4022549
"ELEC",48.2352655,-114.2765241
"ELEC",35.0687118,-118.1741298
"ELEC",40.0068973,-75.210552
"ELEC",41.879463,-88.3084371
"ELEC",38.7080903,-121.3132989
"ELEC",39.1342082,-84.5146928
"ELEC",39.1501409,-84.4721165
"ELEC",39.1153984,-84.5184807
"ELEC",42.0172727,-94.3748854
"ELEC",40.4642369,-90.6836752
"ELEC",34.425591,-119.703063
"ELEC",43.1400215,-70.9270078
"ELEC",38.049365,-122.1585777
"ELEC",34.425591,-119.703063
"ELEC",47.604729,-122.324183
"ELEC",30.177346,-95.475541
"ELEC",34.0596896,-118.2534405
"ELEC",37.3881097,-122.0447036
"ELEC",44.9505078,-93.092046
"ELEC",33.8836623,-117.8885149
"ELEC",40.5431666,-111.8894488
"ELEC",40.7559694,-73.3587874
"ELEC",40.7563108,-73.3586908
"ELEC",42.4632742,-96.4212375
"ELEC",32.8342313,-117.1290248
"ELEC",32.8336448,-117.1308691
"ELEC",42.0172727,-94.3748854
"ELEC",38.644513,-121.189639
"ELEC",47.655327,-122.205254
"ELEC",34.052934,-118.248468
"ELEC",28.47399,-81.46228
"ELEC",38.3650933,-121.9567339
"ELEC",39.8624315,-75.5447103
"ELEC",40.8443811,-73.0550402
"ELEC",40.8442593,-73.0550724
"ELEC",33.5316667,-117.1711111
"ELEC",42.7032126,-73.1163618
"ELEC",42.3044691,-71.3941511
"ELEC",42.3044691,-71.3941832
"ELEC",34.026614,-118.484166
"ELEC",33.758923,-118.221276
"ELEC",38.5517974,-121.4306558
"ELEC",38.5524525,-121.4331711
"ELEC",38.5524525,-121.4331711
"ELEC",32.89947,-117.243
"ELEC",30.17594,-95.475556
"ELEC",38.294552,-122.302782
"ELEC",39.358132,-76.5873585
"ELEC",34.0361192,-118.2316343
"ELEC",34.033834,-118.228726
"ELEC",42.3665148,-71.0183756
"ELEC",34.1582913,-118.4952781
"ELEC",28.4489115,-81.383716
"ELEC",34.158288,-118.4952566
"ELEC",39.7300224,-104.9883424
"ELEC",36.9431333,-76.3099396
"ELEC",36.954342,-76.251857
"ELEC",33.9449381,-83.4036641
"ELEC",33.9613261,-83.4103371
"ELEC",33.9476519,-83.3579102
"ELEC",33.9581709,-83.3777494
"ELEC",33.466705,-81.991011
"ELEC",33.3595631,-84.7992855
"ELEC",34.0224759,-84.360131
"ELEC",34.0007297,-84.2969813
"ELEC",34.0382542,-84.3639145
"ELEC",21.34645,-157.91968
"ELEC",19.94597,-155.86624
"ELEC",21.30141,-157.85559
"ELEC",20.92083,-156.6942
"ELEC",20.88712,-156.4543
"ELEC",19.64405,-156.00273
"ELEC",21.2974,-157.86209
"ELEC",21.30176,-157.8509
"ELEC",21.30905,-157.86036
"ELEC",21.29361,-157.84262
"ELEC",21.30141,-157.85559
"ELEC",21.38328,-157.9386
"ELEC",20.88254,-156.49193
"ELEC",21.30258,-157.85054
"ELEC",21.30733,-157.86292
"ELEC",20.89105,-156.46519
"ELEC",21.38108,-157.75765
"ELEC",21.96832,-159.38206
"ELEC",20.74952,-156.43735
"ELEC",20.88157,-156.45471
"ELEC",37.745956,-119.574336
"ELEC",34.097928,-118.331
"ELEC",34.0984269,-118.3330682
"ELEC",41.850398,-73.557933
"ELEC",38.864829,-77.059768
"ELEC",37.4041345,-121.9790367
"ELEC",38.3838559,-121.9377704
"ELEC",41.5794446,-71.089348
"ELEC",42.3662929,-71.0877177
"ELEC",37.420584,-121.9259403
"ELEC",37.4204884,-121.9260202
"ELEC",37.4193489,-121.928758
"ELEC",38.2576064,-122.651247
"ELEC",34.054748,-118.248693
"ELEC",37.2249102,-121.9778537
"ELEC",37.2488292,-121.9659353
"ELEC",37.2244651,-121.982414
"ELEC",37.2206849,-121.9793734
"ELEC",41.8765628,-87.6329998
"ELEC",41.8766677,-87.6329488
"ELEC",39.0199023,-94.6627989
"ELEC",39.0149299,-94.6502665
"ELEC",39.312085,-85.962566
"ELEC",38.4590908,-122.7303732
"ELEC",39.16044,-86.494665
"ELEC",39.30958,-120.54433
"ELEC",35.477773,-82.570366
"ELEC",41.3611086,-86.3464126
"ELEC",37.6977422,-121.924364
"ELEC",42.3630921,-71.0186447
"ELEC",37.8947278,-121.1848441
"ELEC",39.7173571,-104.9495719
"ELEC",39.907475,-86.064541
"ELEC",34.05093,-118.45996
"ELEC",41.979672,-70.6873262
"ELEC",29.4246973,-95.0583635
"ELEC",39.8952505,-75.1717186
"ELEC",38.440728,-122.71786
"ELEC",33.6620876,-117.7503454
"ELEC",33.6753458,-117.8425711
"ELEC",43.1218662,-88.1182856
"ELEC",33.6735406,-117.7637646
"ELEC",41.0169877,-74.2107987
"ELEC",37.0246904,-121.5652798
"ELEC",37.696717,-121.92843
"ELEC",42.27783,-88.299684
"ELEC",38.9738068,-76.5056846
"ELEC",39.0097985,-94.6850858
"ELEC",40.2955963,-76.6472557
"ELEC",40.7646312,-73.3056895
"ELEC",33.696225,-117.865058
"ELEC",37.351189,-121.92541
"ELEC",40.4941769,-80.2672077
"ELEC",37.4424455,-122.1707237
"ELEC",39.911247,-86.10915
"ELEC",37.6979039,-121.925388
"ELEC",37.4445483,-122.1656638
"ELEC",40.9584038,-73.8195746
"ELEC",37.3746131,-122.222069
"ELEC",37.343405,-121.87461
"ELEC",34.0467009,-118.2628446
"ELEC",34.082157,-118.3823838
"ELEC",38.8401826,-94.8964757
"ELEC",38.8181168,-94.9002966
"ELEC",40.0255435,-76.2212428
"ELEC",34.88043,-83.401309
"ELEC",39.6030338,-104.8960143
"ELEC",40.9060986,-97.098946
"ELEC",40.9212738,-97.097559
"ELEC",40.7674587,-111.8907211
"ELEC",41.8952787,-87.6219774
"ELEC",40.5223544,-74.4594318
"ELEC",44.969657,-93.243196
"ELEC",42.6904954,-73.8329798
"ELEC",30.5213281,-87.3157134
"ELEC",32.8094383,-117.142391
"ELEC",37.602028,-122.3969167
"ELEC",38.901314,-77.028982
"ELEC",33.8777867,-84.3046058
"ELEC",38.4515068,-78.9041562
"ELEC",32.0725018,-84.2329402
"ELEC",33.9204155,-84.387905
"ELEC",38.9163243,-77.0323174
"ELEC",33.9700013,-117.3270209
"ELEC",40.9225167,-72.7092954
"ELEC",41.2606256,-75.8967742
"ELEC",40.2164404,-80.2112921
"ELEC",30.1716277,-95.4688163
"ELEC",32.3243963,-86.3304874
"ELEC",34.074622,-117.550771
"ELEC",42.2752455,-71.810307
"ELEC",48.079897,-123.098996
"ELEC",35.385539,-80.712942
"ELEC",41.025402,-74.740541
"ELEC",42.167338,-83.782904
"ELEC",35.263058,-75.5696
"ELEC",43.766889,-69.861111
"ELEC",43.5297682,-72.3611921
"ELEC",40.034387,-92.489816
"ELEC",43.8458636,-88.8390219
"ELEC",42.336111,-72.636111
"ELEC",42.6224659,-83.9978302
"ELEC",37.9820056,-91.7223863
"ELEC",39.0089301,-76.8952471
"ELEC",39.4056805,-76.7960916
"ELEC",39.425116,-76.81331
"ELEC",39.653196,-77.7158649
"ELEC",38.997563,-76.893189
"ELEC",39.1827789,-76.808242
"ELEC",39.4870806,-76.1590324
"ELEC",39.151258,-77.208507
"ELEC",39.068971,-77.1292409
"ELEC",28.323819,-81.659017
"ELEC",28.06829,-80.5577124
"ELEC",27.9603147,-82.5183189
"ELEC",39.1430444,-84.50858
"ELEC",33.7935749,-84.3283296
"ELEC",40.7935889,-73.2751076
"ELEC",33.8094028,-84.435188
"ELEC",44.8718271,-93.1952595
"ELEC",37.4254897,-122.0977367
"ELEC",42.2985953,-87.9605025
"ELEC",44.8652316,-123.1833087
"ELEC",39.6221869,-83.600742
"ELEC",36.0735226,-79.2685525
"ELEC",40.4560604,-106.8167718
"ELEC",37.909626,-122.065958
"ELEC",40.716749,-74.012313
"ELEC",40.745096,-73.971921
"ELEC",47.24198,-122.348098
"ELEC",40.6415378,-74.5150386
"ELEC",37.4875914,-122.2161394
"ELEC",37.4719595,-122.2399898
"ELEC",34.0532427,-118.252277
"ELEC",38.5880081,-90.3421807
"ELEC",42.3726201,-87.8755854
"ELEC",38.8301723,-94.7581458
"ELEC",35.1315123,-118.4463194
"ELEC",40.3496141,-74.0696962
"ELEC",35.0984066,-106.5651812
"ELEC",35.1319465,-106.5869557
"ELEC",35.2072917,-106.6425886
"ELEC",35.0785157,-106.5958398
"ELEC",35.642814,-106.016129
"ELEC",34.0631733,-117.6113105
"ELEC",30.6751585,-88.1195475
"ELEC",35.646639,-117.8126403
"ELEC",38.8004321,-121.2107244
"ELEC",24.725916,-81.047519
"ELEC",47.7087152,-116.7925583
"ELEC",39.137285,-88.563828
"ELEC",41.220464,-95.836025
"ELEC",39.042147,-94.3707357
"ELEC",38.7842162,-90.5334538
"ELEC",40.9571761,-117.7488086
"ELEC",34.9464234,-104.6545675
"ELEC",43.1025052,-76.1887182
"ELEC",35.341491,-80.7651589
"ELEC",39.877568,-83.0629995
"ELEC",36.2891258,-97.3251289
"ELEC",35.538453,-98.6597125
"ELEC",35.2264862,-100.2489875
"ELEC",40.720616,-111.8887785
"ELEC",40.68528,-112.2672818
"ELEC",41.7104289,-112.1982437
"ELEC",32.80017,-96.80479
"ELEC",32.788943,-96.805579
"ELEC",29.740878,-95.418777
"ELEC",38.001626,-122.542781
"ELEC",44.9727875,-93.2719567
"ELEC",40.9611778,-72.2479362
"ELEC",39.0540535,-104.84443
"ELEC",28.0590565,-82.4174992
"ELEC",43.5888597,-110.8270034
"ELEC",44.806685,-106.940354
"ELEC",43.8617455,-70.1002136
"ELEC",44.0311193,-69.5425126
"ELEC",44.0584385,-70.4256569
"ELEC",43.3571986,-70.4743118
"ELEC",43.611307,-116.2733311
"ELEC",47.6723864,-116.7834001
"ELEC",43.748577,-111.110094
"ELEC",43.6857622,-114.3671145
"ELEC",44.1970584,-73.3619728
"ELEC",44.186954,-72.878311
"ELEC",44.0187028,-73.1648974
"ELEC",43.724622,-72.6158105
"ELEC",44.1244239,-72.8825663
"ELEC",43.099621,-72.7036059
"ELEC",39.1030545,-84.5120005
"ELEC",39.879803,-83.045049
"ELEC",39.1008434,-84.5141833
"ELEC",40.1206909,-82.0227445
"ELEC",40.3832914,-82.2117206
"ELEC",40.555581,-81.241472
"ELEC",43.3877797,-123.3344516
"ELEC",45.4672026,-123.8429538
"ELEC",45.7130968,-121.5304179
"ELEC",42.706917,-121.996742
"ELEC",45.266003,-123.055559
"ELEC",44.2861434,-121.5359646
"ELEC",45.5137435,-122.680771
"ELEC",45.5123866,-122.6756475
"ELEC",44.0807952,-121.3059544
"ELEC",45.8710855,-123.9608888
"ELEC",43.8719481,-121.442887
"ELEC",45.889851,-123.9626914
"ELEC",44.0241832,-121.3659655
"ELEC",44.0580874,-121.3118354
"ELEC",45.5201134,-122.6800882
"ELEC",45.18893,-123.289611
"ELEC",32.819141,-117.181343
"ELEC",40.6418403,-74.3812904
"ELEC",42.7238734,-71.4465772
"ELEC",27.6207683,-80.3939826
"ELEC",28.3048494,-81.4496068
"ELEC",28.3295065,-81.5977362
"ELEC",29.1890201,-81.0469642
"ELEC",29.1890201,-81.0469642
"ELEC",27.9827858,-82.8273019
"ELEC",28.0173889,-82.7342675
"ELEC",27.957897,-82.5334276
"ELEC",27.9616958,-82.8013817
"ELEC",27.7780978,-82.6300818
"ELEC",34.0260559,-118.273681
"ELEC",34.0498312,-118.1727289
"ELEC",33.8343682,-118.263
"ELEC",34.221013,-118.230397
"ELEC",34.0498312,-118.1727289
"ELEC",34.056904,-118.208429
"ELEC",33.8307094,-118.2921512
"ELEC",34.2071414,-118.4492989
"ELEC",34.1029046,-117.9745365
"ELEC",33.963602,-118.2915697
"ELEC",34.0170769,-118.2886818
"ELEC",47.6034418,-122.3339101
"ELEC",42.5314184,-71.7514019
"ELEC",32.715042,-117.1578869
"ELEC",34.1217632,-117.9377068
"ELEC",42.719867,-84.534995
"ELEC",42.4473881,-85.6520492
"ELEC",42.7321122,-84.5626749
"ELEC",42.735233,-84.551175
"ELEC",42.3658901,-83.275605
"ELEC",39.630626,-86.121307
"ELEC",30.256988,-81.52737
"ELEC",33.8769502,-84.4655333
"ELEC",37.3637343,-120.4311096
"ELEC",37.770606,-122.402026
"ELEC",42.3496764,-72.6833527
"ELEC",32.2449027,-80.8316589
"ELEC",32.2397004,-80.8192375
"ELEC",39.6961565,-104.9795633
"ELEC",40.059492,-106.392923
"ELEC",38.959988,-123.115634
"ELEC",43.60022,-116.201568
"ELEC",43.6052675,-116.2083564
"ELEC",43.6077705,-116.1944893
"ELEC",42.994756,-108.370846
"ELEC",44.352915,-72.740719
"ELEC",43.6792818,-70.2578931
"ELEC",43.6611612,-70.2483539
"ELEC",41.94775,-73.996764
"ELEC",41.923179,-73.999551
"ELEC",41.9178123,-74.0196558
"ELEC",41.9312462,-74.0090733
"ELEC",41.9327293,-74.0173253
"ELEC",41.9363273,-74.0278185
"ELEC",42.25394637,-121.7852538
"ELEC",37.272891,-76.70634
"ELEC",30.4582108,-84.357976
"ELEC",33.6779686,-117.6743753
"ELEC",42.336015,-71.0668849
"ELEC",40.314814,-75.943771
"ELEC",42.3359515,-71.0669841
"ELEC",42.1972527,-70.768228
"ELEC",33.7869523,-84.3884026
"ELEC",42.9398982,-78.6873306
"ELEC",33.8516568,-84.3658647
"ELEC",34.0583595,-118.4148332
"ELEC",34.0587851,-118.4132029
"ELEC",34.0595279,-118.4138439
"ELEC",42.35106,-71.0431289
"ELEC",42.8774277,-73.1977921
"ELEC",42.878851,-73.193283
"ELEC",33.3479013,-84.1220665
"ELEC",33.7514346,-78.9567443
"ELEC",38.8308154,-94.7507286
"ELEC",39.2456909,-94.4486207
"ELEC",32.873221,-80.018178
"ELEC",33.7844216,-78.7733526
"ELEC",33.148136,-117.106605
"ELEC",47.607529,-122.333118
"ELEC",41.9389377,-74.0024948
"ELEC",41.9332022,-74.020105
"ELEC",41.7177297,-74.3969772
"ELEC",39.7512822,-104.9944365
"ELEC",33.7869122,-84.4137063
"ELEC",34.0450048,-118.2686344
"ELEC",34.0450283,-118.2657552
"ELEC",33.9234984,-117.9817941
"ELEC",41.0156122,-73.8744875
"ELEC",28.0964557,-81.9546145
"ELEC",38.916525,-94.730676
"ELEC",39.7090037,-105.0805415
"ELEC",33.9911866,-118.4650125
"ELEC",33.9347767,-84.3545825
"ELEC",33.9344035,-84.352784
"ELEC",37.4148811,-121.9765389
"ELEC",38.9551593,-94.6842667
"ELEC",38.8853014,-94.6884808
"ELEC",39.2110519,-94.6425783
"ELEC",39.2457265,-94.6466506
"ELEC",38.9190971,-94.3606061
"ELEC",39.2228323,-94.548053
"ELEC",47.2521287,-122.4374509
"ELEC",39.0055997,-94.2709827
"ELEC",38.8535286,-94.6704664
"ELEC",39.0537803,-94.5957062
"ELEC",39.1875496,-94.5776197
"ELEC",34.0323244,-118.4751989
"ELEC",33.8454334,-118.3533176
"ELEC",33.795099,-118.3383547
"ELEC",33.7562708,-84.3885226
"ELEC",40.6015954,-73.9346045
"ELEC",34.131172,-118.1484138
"ELEC",43.582448,-90.636184
"ELEC",41.017798,-73.623616
"ELEC",41.4880563,-73.2248163
"ELEC",46.9169314,-113.4345641
"ELEC",41.527082,-90.58126
"ELEC",42.4961946,-90.6642519
"ELEC",40.9553753,-72.1937181
"ELEC",39.397078,-76.9570945
"ELEC",46.6115994,-112.020275
"ELEC",42.4664487,-92.3192247
"ELEC",40.7305539,-73.9930526
"ELEC",42.9452901,-76.4430012
"ELEC",41.069287,-71.932618
"ELEC",40.7213314,-74.0035293
"ELEC",40.728138,-73.99238
"ELEC",40.7559786,-73.9833069
"ELEC",40.7658676,-73.9824872
"ELEC",40.7070972,-74.0168867
